pro.vinyard.ClassToTest;18;true;
pro.vinyard.ClassToTest;22;true;
pro.vinyard.ClassToTest;24;false;
pro.vinyard.ClassToTest;27;true;
pro.vinyard.ClassToTest;30;true;
pro.vinyard.App;11;false;
